,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223145951,15370,15420,15310,15310,981,15249.5,15108.666666666666,15298.0,57.46772770762049
1,20240223145947,15410,15440,15370,15370,3928,15241.0,15106.166666666666,15299.416666666666,63.92748984267082
2,20240223145941,15450,15450,15400,15410,5714,15227.5,15103.0,15300.666666666666,68.70858708132718
3,20240223145936,15380,15450,15330,15430,9603,15211.0,15098.5,15302.166666666666,71.18022354219826
4,20240223145930,15360,15380,15320,15370,3375,15193.5,15093.5,15302.0,67.97056013932152
5,20240223145925,15310,15380,15290,15360,5098,15179.5,15089.333333333334,15302.25,67.40882319033801
6,20240223145921,15240,15310,15230,15310,7739,15165.0,15085.666666666666,15302.166666666666,64.51977103444251
7,20240223145911,15200,15240,15170,15240,6739,15149.5,15083.0,15303.0,59.898525622329466
8,20240223145851,15240,15240,15190,15200,2622,15135.5,15082.833333333334,15304.666666666666,56.92129464170678
9,20240223145826,15230,15260,15200,15240,3869,15124.5,15084.0,15306.75,61.1359719291835
10,20240223145808,15270,15280,15230,15240,7305,15108.0,15085.333333333334,15308.583333333334,61.1359719291835
11,20240223145746,15170,15270,15170,15270,4262,15089.5,15087.166666666666,15311.333333333334,64.21056724172767
12,20240223145737,15230,15240,15150,15170,2442,15069.0,15088.666666666666,15314.166666666666,57.61238722813344
13,20240223145721,15220,15280,15150,15240,4927,15055.5,15092.833333333334,15318.166666666666,65.4563286999157
14,20240223145711,15080,15210,15080,15210,2943,15041.0,15096.0,15321.333333333334,63.47745518762199
15,20240223145652,15070,15110,15050,15080,3822,15027.5,15099.333333333334,15325.5,52.53677899307998
16,20240223145636,15080,15110,15040,15070,3957,15019.0,15104.833333333334,15330.916666666666,51.498997763297375
17,20240223145623,15160,15170,15070,15080,4623,15009.5,15111.333333333334,15335.333333333334,52.566259639844496
18,20240223145612,15200,15230,15160,15190,4500,15000.0,15118.5,15340.416666666666,66.68138883793884
19,20240223145603,15130,15200,15130,15200,5454,14984.0,15124.833333333334,15344.416666666666,68.22793409923209
20,20240223145551,15100,15150,15100,15140,6601,14966.5,15131.0,15348.25,63.513160896524866
21,20240223145539,15090,15140,15080,15100,7401,14954.0,15138.333333333334,15352.666666666666,59.82232991370294
22,20240223145529,15080,15090,15050,15080,9949,14943.0,15145.5,15357.5,57.842403354786136
23,20240223145522,15090,15090,15050,15080,2145,14934.0,15154.5,15361.666666666666,57.842403354786136
24,20240223145516,15070,15140,15070,15090,4361,14928.5,15162.833333333334,15365.666666666666,59.097963395205724
25,20240223145511,15010,15070,14960,15070,4389,14925.0,15169.5,15369.416666666666,57.37985157438594
26,20240223145506,14980,15000,14920,15000,4470,14925.5,15175.666666666666,15373.166666666666,50.64153341766059
27,20240223145444,14990,14990,14920,14960,3186,14931.5,15182.833333333334,15377.416666666666,46.12164003689995
28,20240223145436,14900,14980,14880,14980,4466,14940.5,15191.333333333334,15382.083333333334,48.169616893876366
29,20240223145423,14870,14910,14870,14910,6380,14951.0,15200.0,15385.416666666666,39.428380878244134
30,20240223145406,14860,14920,14860,14870,7987,14962.5,15210.0,15389.166666666666,33.475197065987956
31,20240223145356,14900,14950,14860,14860,6590,14977.5,15219.666666666666,15393.416666666666,31.921942679176965
32,20240223145351,14950,14960,14900,14900,4764,14995.5,15230.333333333334,15398.083333333334,34.953188056803654
33,20240223145348,14930,14960,14930,14950,2450,15010.5,15240.833333333334,15403.333333333334,39.282918462051136
34,20240223145341,14960,14960,14900,14940,2784,15025.5,15251.0,15408.916666666666,37.853241714106666
35,20240223145333,14880,14960,14880,14910,3968,15038.5,15261.5,15414.583333333334,33.49063204426902
36,20240223145326,14890,14900,14870,14880,4556,15050.0,15273.666666666666,15420.5,28.85296003531829
37,20240223145321,14870,14890,14850,14890,3944,15063.5,15286.833333333334,15426.833333333334,29.489429604780014
38,20240223145317,14810,14870,14780,14870,4788,15079.0,15301.0,15433.5,26.47744192279336
39,20240223145314,14870,14880,14800,14850,7568,15095.0,15314.5,15439.333333333334,23.44066833373506
40,20240223145311,14880,14900,14850,14890,4910,15110.0,15329.333333333334,15444.25,25.388124718519393
41,20240223145308,14900,14930,14880,14880,4414,15123.5,15344.666666666666,15448.75,23.92082487754044
42,20240223145304,14950,14990,14900,14900,9033,15138.5,15359.333333333334,15453.5,24.827581298989145
43,20240223145302,15020,15030,14950,14970,8180,15150.5,15373.0,15458.333333333334,28.3160105059428
