,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223135310,488,488,482,482,58122,495.5,499.25,499.96666666666664,27.850241086821782
1,20240223135055,488,488,486,488,32614,496.35,499.55,500.1,34.08143330534793
2,20240223134256,493,494,486,488,83436,496.95,499.73333333333335,500.1666666666667,34.08143330534793
3,20240223133424,496,499,490,493,76096,497.7,499.93333333333334,500.2416666666667,40.6101203895976
4,20240223131310,498,499,496,499,21504,498.15,500.01666666666665,500.26666666666665,51.63096269762532
5,20240223130508,496,499,496,497,21831,498.35,500.03333333333336,500.26666666666665,47.19542667099528
6,20240223125144,494,496,493,495,32403,498.6,500.03333333333336,500.275,42.28050616439594
7,20240223124035,498,498,493,494,24515,498.95,500.1166666666667,500.3,39.67352288487101
8,20240223123429,494,499,494,498,49114,499.35,500.21666666666664,500.31666666666666,47.670829535697806
9,20240223122800,494,495,492,494,50289,499.55,500.23333333333335,500.3333333333333,35.62026188288809
10,20240223122002,498,498,490,494,164780,500.0,500.28333333333336,500.375,35.62026188288809
11,20240223120203,497,498,493,495,66516,500.45,500.3333333333333,500.39166666666665,37.48082063245999
12,20240223114650,498,498,495,495,64564,500.8,500.3833333333333,500.425,37.48082063245999
13,20240223113120,498,498,495,498,62702,501.15,500.45,500.40833333333336,43.33610579270083
14,20240223111754,497,499,496,498,48651,501.4,500.46666666666664,500.3666666666667,43.33610579270083
15,20240223111204,498,500,495,497,73146,501.65,500.46666666666664,500.31666666666666,40.672278864133666
16,20240223110703,502,502,498,500,14346,501.7,500.4166666666667,500.3,46.80134800184903
17,20240223105951,505,506,499,499,42579,501.55,500.4,500.31666666666666,44.19858083292014
18,20240223105552,505,506,500,501,80095,501.55,500.31666666666666,500.35833333333335,48.615895018125116
19,20240223104907,500,505,497,505,115428,501.5,500.25,500.39166666666665,59.69589454506586
20,20240223103832,500,501,497,499,75682,501.35,500.1666666666667,500.3833333333333,40.95115317487549
21,20240223103713,502,503,500,500,36341,501.5,500.18333333333334,500.44166666666666,44.12730801546924
22,20240223103659,503,503,502,503,2559,501.6,500.23333333333335,500.55,56.28905841529441
23,20240223103647,502,503,502,502,23284,501.5,500.26666666666665,500.625,52.212465572539614
24,20240223103634,503,503,502,503,3494,501.45,500.3333333333333,500.68333333333334,57.16281805469195
25,20240223103622,503,503,502,502,9077,501.4,500.3833333333333,500.71666666666664,53.027374750650615
26,20240223103609,503,503,502,502,456,501.4,500.45,500.7416666666667,53.0273747506506
27,20240223103556,503,503,502,502,732,501.35,500.56666666666666,500.76666666666665,53.0273747506506
28,20240223103545,502,503,502,502,5940,501.35,500.6333333333333,500.76666666666665,53.0273747506506
29,20240223103532,503,503,502,503,3577,501.3,500.7,500.76666666666665,57.12760720326097
30,20240223103518,502,503,502,503,217,501.2,500.78333333333336,500.75,57.12760720326097
31,20240223103505,503,503,502,502,374,501.1,500.8666666666667,500.7,54.06506493154374
32,20240223103452,501,503,500,502,4283,501.05,500.9166666666667,500.675,54.06506493154374
33,20240223103440,500,503,500,503,917,501.0,501.01666666666665,500.65,57.61369502761848
34,20240223103323,497,503,497,503,40084,500.9,501.1166666666667,500.60833333333335,57.61369502761849
35,20240223102440,497,499,496,498,40911,500.75,501.15,500.60833333333335,40.88605987191354
36,20240223101923,499,500,496,497,32256,500.95,501.23333333333335,500.65833333333336,36.21084994022879
37,20240223101325,500,501,495,499,73663,501.05,501.35,500.65833333333336,42.44509772389496
38,20240223101252,501,502,499,500,27888,501.1,501.48333333333335,500.6166666666667,46.13265810835964
39,20240223101239,501,502,501,502,26666,501.05,501.6166666666667,500.56666666666666,55.00794342868413
40,20240223101226,501,502,501,502,1328,500.9,501.73333333333335,500.5083333333333,55.00794342868413
41,20240223101213,502,502,501,502,1777,500.8,501.75,500.44166666666666,55.00794342868413
42,20240223101202,502,502,501,501,23520,500.65,501.76666666666665,500.46666666666664,51.25361545796305
43,20240223101149,501,502,501,501,3930,500.6,501.78333333333336,500.4583333333333,51.25361545796305
44,20240223101136,501,502,501,502,373,500.45,501.78333333333336,500.5083333333333,55.22717599314962
45,20240223101123,502,502,501,502,327,500.35,501.78333333333336,500.53333333333336,55.227175993149636
46,20240223101110,501,502,501,501,679,500.1,501.73333333333335,500.6,52.019814717036134
47,20240223101058,502,502,501,502,16579,500.05,501.7,500.69166666666666,55.72672642467037
48,20240223101044,502,502,501,501,60,499.95,501.6333333333333,500.7583333333333,52.589597244864585
49,20240223101032,502,502,501,501,1234,499.85,501.56666666666666,500.85,52.58959724486459
50,20240223101019,502,502,501,501,794,499.65,501.5,500.94166666666666,52.589597244864585
51,20240223101005,502,502,501,501,1657,499.45,501.43333333333334,500.9916666666667,52.589597244864585
52,20240223100953,502,502,500,501,9038,499.3,501.35,501.03333333333336,52.589597244864585
53,20240223100939,502,502,500,501,608,499.2,501.23333333333335,501.125,52.589597244864585
