,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223145855,438,438,437,438,6141,439.2,440.28333333333336,445.65,36.54231710824279
1,20240223145012,438,438,438,438,5781,439.3,440.35,445.7916666666667,36.54231710824279
2,20240223144859,439,440,438,438,6602,439.5,440.4166666666667,445.9166666666667,36.542317108242784
3,20240223144816,438,440,438,439,6688,439.65,440.48333333333335,446.01666666666665,43.31694875619707
4,20240223144704,438,438,438,438,5382,439.7,440.53333333333336,446.125,31.529873660622314
5,20240223144546,438,439,438,438,68524,439.8,440.6,446.23333333333335,31.529873660622314
6,20240223144218,439,440,438,438,5712,439.9,440.71666666666664,446.3666666666667,31.529873660622314
7,20240223143546,440,440,438,439,10615,440.0,440.8666666666667,446.5,37.828013782993
8,20240223143013,440,440,440,440,9896,440.05,441.0,446.625,46.44229578265576
9,20240223142856,440,440,439,440,8882,440.05,441.15,446.73333333333335,46.44229578265576
10,20240223142718,439,440,439,440,9450,440.05,441.3,446.84166666666664,46.44229578265577
11,20240223142618,439,440,439,439,9533,440.1,441.48333333333335,446.9583333333333,34.49983276858606
12,20240223142458,440,440,438,439,9040,440.25,441.7,447.075,34.49983276858606
13,20240223142330,440,440,439,440,8957,440.4,441.93333333333334,447.225,42.71187613506009
14,20240223142214,440,440,439,440,13277,440.5,442.1333333333333,447.34166666666664,42.711876135060095
15,20240223142058,440,441,439,440,16260,440.6,442.35,447.475,42.711876135060095
16,20240223141939,440,441,440,440,7264,440.65,442.55,447.6333333333333,42.711876135060095
17,20240223141817,440,443,440,440,9693,440.7,442.73333333333335,447.7583333333333,42.711876135060095
18,20240223141648,440,443,440,440,8789,440.7,442.9,447.89166666666665,42.711876135060095
19,20240223141508,440,443,440,440,8061,440.75,443.1,448.05,42.711876135060095
20,20240223141258,442,442,440,440,8177,440.75,443.3,448.18333333333334,42.711876135060095
21,20240223141111,441,442,441,442,7996,440.75,443.5,448.30833333333334,57.964705253396936
22,20240223140842,440,441,440,441,10633,440.65,443.65,448.43333333333334,49.609993019000825
23,20240223140617,440,442,440,440,8441,440.6,443.8666666666667,448.56666666666666,38.20528892695261
24,20240223140343,440,440,440,440,17955,440.6,444.0833333333333,448.7,38.20528892695261
25,20240223140057,440,440,440,440,8204,440.6,444.3,448.81666666666666,38.20528892695262
26,20240223135844,440,441,439,440,18225,440.55,444.53333333333336,448.93333333333334,38.20528892695262
27,20240223135428,440,441,440,440,11992,440.55,444.76666666666665,449.10833333333335,38.20528892695261
28,20240223135220,440,441,440,440,10454,440.55,444.96666666666664,449.325,38.20528892695261
29,20240223135055,441,441,440,440,13389,440.55,445.18333333333334,449.5416666666667,38.20528892695261
30,20240223134804,442,442,441,441,9646,440.55,445.3833333333333,449.7416666666667,44.153904969096295
31,20240223134513,442,442,442,442,8450,440.55,445.56666666666666,449.925,51.61662945040907
32,20240223134305,442,442,442,442,9012,440.55,445.76666666666665,450.14166666666665,51.61662945040907
33,20240223134056,442,443,442,442,9810,440.55,445.96666666666664,450.4,51.61662945040907
34,20240223133843,441,444,440,442,18310,440.55,446.1333333333333,450.65,51.61662945040907
35,20240223133536,441,442,441,441,8691,440.55,446.31666666666666,450.85833333333335,44.66311677919873
36,20240223133308,440,442,440,441,13891,440.65,446.5,451.06666666666666,44.663116779198724
37,20240223133100,441,441,440,440,9160,440.75,446.68333333333334,451.21666666666664,36.83586472782227
38,20240223132539,440,442,440,441,9462,440.75,446.8833333333333,451.4,42.405579330315824
39,20240223132227,440,441,440,440,14807,440.8,447.06666666666666,451.575,32.99832087701259
40,20240223131937,440,441,440,440,9824,440.9,447.25,451.775,32.99832087701259
41,20240223131729,440,441,440,440,8126,441.0,447.45,452.01666666666665,32.99832087701259
42,20240223131135,439,440,439,440,41760,441.1,447.6666666666667,452.325,32.99832087701259
43,20240223130455,440,440,439,440,5770,441.2,447.9,452.6333333333333,32.99832087701259
44,20240223125815,439,440,439,440,32843,441.3,448.1333333333333,452.8833333333333,32.99832087701259
45,20240223125511,440,441,439,439,39238,441.4,448.3666666666667,453.175,25.162311912020186
46,20240223124715,439,440,437,440,29586,441.7,448.6166666666667,453.3833333333333,28.227815464876514
