,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223145944,12600,12630,12590,12600,733,12522.5,11924.333333333334,11481.083333333334,57.37166881669128
1,20240223145831,12520,12640,12510,12600,2700,12520.5,11898.166666666666,11468.916666666666,57.37166881669129
2,20240223145230,12430,12520,12400,12520,1560,12511.5,11872.166666666666,11456.083333333334,55.29355815951514
3,20240223144525,12260,12590,12250,12440,1175,12514.0,11847.833333333334,11443.916666666666,53.17386004342891
4,20240223143813,12470,12470,12210,12300,2406,12504.5,11824.166666666666,11432.083333333334,49.26485550421633
5,20240223142845,12240,12650,12100,12470,2508,12498.5,11800.5,11422.5,54.383840957477716
6,20240223142723,12450,12470,12260,12260,1824,12475.0,11773.666666666666,11413.333333333334,48.211245117694624
7,20240223142221,12550,12550,12450,12450,1562,12461.5,11750.0,11405.916666666666,54.39508780063082
8,20240223141902,12650,12680,12460,12550,3407,12421.5,11722.666666666666,11397.666666666666,58.03295182281388
9,20240223141541,12660,12710,12620,12650,1829,12373.0,11694.833333333334,11391.333333333334,61.875514116133374
10,20240223141257,12820,12820,12620,12730,3481,12328.0,11664.5,11384.0,65.07643788813886
11,20240223141041,12790,12900,12710,12820,1073,12279.5,11634.0,11376.416666666666,68.79415093326348
12,20240223141026,12540,12790,12510,12790,2999,12229.0,11602.666666666666,11366.25,68.2324174369049
13,20240223140939,12470,12610,12450,12550,1347,12189.5,11570.5,11357.083333333334,63.328693605866995
14,20240223140720,12350,12510,12350,12460,1682,12168.0,11544.333333333334,11348.0,61.24559669404756
15,20240223140529,12520,12560,12340,12340,2405,12141.5,11518.333333333334,11339.5,58.3138319236012
16,20240223140406,12580,12590,12460,12460,4552,12125.0,11493.5,11331.916666666666,62.71965490623847
17,20240223140231,12460,12650,12390,12570,3546,12105.5,11465.666666666666,11324.166666666666,67.03041790104149
18,20240223140118,12440,12500,12370,12450,1145,12077.5,11438.5,11315.5,64.5631917352853
19,20240223140001,12480,12560,12360,12440,2029,12048.0,11413.666666666666,11310.0,64.35679331957455
20,20240223135855,12420,12560,12300,12560,1744,12027.5,11389.166666666666,11302.5,68.82347408547456
21,20240223135815,12570,12680,12420,12420,4673,12001.5,11362.5,11293.666666666666,66.28877026490103
22,20240223135603,12250,12610,12250,12570,7824,11980.5,11338.166666666666,11285.166666666666,72.12253664856365
23,20240223135419,12180,12250,12130,12250,3603,11935.5,11311.333333333334,11274.75,66.23637515755394
24,20240223134945,12040,12180,12000,12180,2745,11916.0,11289.833333333334,11265.916666666666,64.72341011368432
25,20240223134545,11990,12080,11990,12000,3206,11881.5,11269.333333333334,11258.166666666666,60.496694293469275
26,20240223134121,11650,11990,11630,11990,2099,11848.5,11253.0,11251.583333333334,60.25100546341192
27,20240223124002,11570,11670,11520,11650,1688,11810.5,11236.333333333334,11245.583333333334,50.53899496695228
28,20240223121931,11740,11870,11580,11580,2540,11787.5,11225.333333333334,11241.166666666666,48.11542419915116
29,20240223114203,11760,11950,11720,11750,1546,11765.0,11215.666666666666,11237.0,54.09261228255605
30,20240223111436,11800,12030,11710,11760,1960,11733.5,11204.166666666666,11231.75,54.46216285783133
31,20240223105426,11970,11970,11810,11810,2634,11698.0,11191.833333333334,11223.166666666666,56.24624473058122
32,20240223104030,12110,12110,11990,12000,1040,11667.5,11179.0,11214.833333333334,63.59744927351553
33,20240223103430,11930,12140,11900,12120,1870,11606.5,11162.0,11204.833333333334,68.8768050480239
34,20240223101001,12010,12010,11850,11930,1696,11541.5,11146.333333333334,11196.0,64.55025173640766
35,20240223100042,12080,12200,11920,12010,2595,11486.5,11135.0,11189.083333333334,68.26028394088652
36,20240223095518,12140,12150,11930,12070,11118,11427.5,11123.166666666666,11181.5,71.10648468604423
37,20240223095047,11860,12160,11770,12010,2236,11369.0,11106.0,11173.666666666666,69.94272764736617
38,20240223094745,12020,12060,11770,11860,2618,11315.0,11089.166666666666,11166.666666666666,66.8424570335565
39,20240223094422,12030,12190,11930,12030,2226,11273.5,11075.666666666666,11161.25,74.98157987210318
40,20240223094322,12000,12340,11990,12040,3864,11223.0,11061.5,11154.25,75.48362684375854
41,20240223094121,11670,12000,11670,12000,5386,11172.5,11045.166666666666,11147.166666666666,74.85836992671719
42,20240223093424,11890,11900,11540,11670,3462,11124.5,11032.666666666666,11142.166666666666,68.7535609714315
43,20240223093037,11570,11860,11570,11860,4179,11094.0,11024.333333333334,,79.0105179007272
44,20240223091536,11350,11660,11290,11490,3642,11052.0,11012.0,,71.25650916130222
45,20240223090022,11300,11340,11060,11340,5797,11021.5,11006.5,,66.61349046904346
46,20240222140803,11190,11230,11100,11230,1446,10997.5,11006.833333333334,,62.48722830567986
47,20240222132150,11130,11270,11120,11190,2716,10978.0,11008.666666666666,,60.853572510766874
48,20240222113041,11110,11150,11060,11130,2443,10959.0,11009.333333333334,,58.32569302308466
49,20240222102329,11040,11120,10980,11120,4305,10946.5,11011.666666666666,,57.905006358016344
50,20240222090015,11200,11200,10900,11050,5607,10932.0,11015.333333333334,,54.948979692464235
51,20240221145058,10790,11200,10750,11200,2633,10924.5,11019.5,,63.87403191061849
52,20240221124421,10820,10900,10780,10780,1214,10911.5,11020.666666666666,,37.46551011315246
53,20240221114910,10830,10860,10770,10820,2326,10915.5,11023.166666666666,,40.054956225259446
54,20240221094029,10830,10890,10830,10830,1469,10923.5,11023.5,,40.7081039640995
55,20240221090030,11150,11150,10830,10830,1425,10927.0,11025.166666666666,,40.7081039640995
56,20240220145808,10930,10940,10900,10900,1145,10928.0,11028.0,,45.151965287027075
