,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223142334,21000,21050,21000,21000,24368,21072.5,21136.666666666668,21307.083333333332,37.85945977777919
1,20240223142333,21000,21050,21000,21000,23540,21080.0,21142.5,21311.666666666668,37.85945977777919
2,20240223142331,21050,21050,21000,21000,35218,21087.5,21146.666666666668,21316.25,37.8594597777792
3,20240223142326,21050,21100,21000,21050,22758,21095.0,21152.5,21320.833333333332,43.042365447190406
4,20240223142311,21100,21100,21050,21100,6633,21097.5,21156.666666666668,21324.583333333332,49.31075305781091
5,20240223142254,21150,21150,21100,21100,6930,21095.0,21158.333333333332,21327.916666666668,49.31075305781092
6,20240223142249,21100,21150,21100,21100,4973,21095.0,21160.0,21331.25,49.31075305781092
7,20240223142229,21050,21150,21050,21100,13139,21097.5,21161.666666666668,21335.0,49.31075305781092
8,20240223142226,21050,21100,21050,21050,15026,21097.5,21164.166666666668,21338.333333333332,43.156079818902356
9,20240223142213,21050,21100,21050,21100,15392,21100.0,21167.5,21341.666666666668,48.640098473352076
10,20240223142201,21050,21100,21050,21100,27078,21100.0,21170.0,21345.0,48.640098473352076
11,20240223142146,21050,21100,21050,21100,9346,21100.0,21172.5,21348.333333333332,48.640098473352076
12,20240223142137,21050,21100,21000,21050,9584,21100.0,21176.666666666668,21352.083333333332,42.8227340524857
13,20240223142131,21000,21050,21000,21050,14893,21102.5,21181.666666666668,21356.25,42.8227340524857
14,20240223142124,21050,21050,21000,21000,10276,21100.0,21187.5,21360.0,36.63420223340663
15,20240223142117,21150,21150,21000,21000,33252,21102.5,21195.0,21363.75,36.63420223340663
16,20240223142111,21150,21200,21150,21150,4398,21105.0,21201.666666666668,21367.916666666668,50.87892758745348
17,20240223142107,21150,21200,21150,21150,8462,21102.5,21206.666666666668,21370.0,50.87892758745348
18,20240223142058,21100,21150,21100,21150,24666,21105.0,21211.666666666668,21371.666666666668,50.8789275874535
19,20240223142045,21100,21150,21100,21100,14130,21107.5,21216.666666666668,21373.75,45.191148230847475
20,20240223142037,21100,21150,21100,21150,4264,21115.0,21220.0,21376.25,50.635487952926184
21,20240223142020,21150,21150,21100,21150,11237,21117.5,21223.333333333332,21378.75,50.635487952926184
22,20240223142004,21050,21150,21050,21150,7700,21122.5,21227.5,21381.666666666668,50.635487952926184
23,20240223141956,21050,21150,21050,21100,18131,21125.0,21231.666666666668,21384.583333333332,45.36556525398554
24,20240223141953,21100,21150,21050,21050,28711,21130.0,21238.333333333332,21388.333333333332,39.35370330533549
25,20240223141941,21150,21150,21100,21100,5531,21135.0,21245.0,21391.666666666668,43.83241677148793
26,20240223141930,21150,21150,21100,21150,8679,21142.5,21250.833333333332,21394.583333333332,49.011874605521236
27,20240223141921,21100,21150,21100,21100,23486,21145.0,21255.833333333332,21397.916666666668,42.72769053199423
28,20240223141914,21100,21150,21100,21100,24488,21152.5,21263.333333333332,21402.083333333332,42.72769053199423
29,20240223141908,21050,21100,21050,21100,20136,21160.0,21270.833333333332,21406.25,42.727690531994234
30,20240223141905,21100,21100,21000,21100,70793,21167.5,21278.333333333332,21410.416666666668,42.727690531994234
31,20240223141859,21100,21150,21050,21100,9597,21175.0,21286.666666666668,21415.0,42.727690531994234
32,20240223141855,21000,21150,21000,21100,17535,21180.0,21295.833333333332,21419.583333333332,42.727690531994234
33,20240223141852,21100,21100,21000,21000,16964,21182.5,21305.0,21424.166666666668,31.979317424842236
34,20240223141849,21050,21100,21050,21050,8159,21190.0,21315.0,21430.0,35.031743161168876
35,20240223141844,21100,21150,21050,21050,62094,21197.5,21324.166666666668,21435.416666666668,35.031743161168876
36,20240223141841,21200,21200,21100,21100,19800,21210.0,21332.5,21440.833333333332,38.17346816679697
37,20240223141833,21150,21200,21150,21200,3086,21217.5,21340.833333333332,21445.833333333332,45.801899099890555
38,20240223141822,21200,21200,21150,21200,5413,21220.0,21347.5,21450.0,45.80189909989057
39,20240223141818,21200,21250,21150,21250,25963,21222.5,21353.333333333332,21454.166666666668,50.119918548059545
40,20240223141810,21200,21250,21200,21200,4452,21222.5,21358.333333333332,21457.5,45.33438139816436
41,20240223141759,21200,21250,21200,21250,7202,21230.0,21365.833333333332,21460.416666666668,49.768120057347545
42,20240223141744,21150,21250,21150,21200,11851,21230.0,21372.5,21462.916666666668,44.75064877028974
43,20240223141735,21150,21200,21150,21200,17819,21237.5,21380.0,21465.416666666668,44.75064877028974
44,20240223141727,21150,21200,21150,21150,7333,21242.5,21386.666666666668,21468.333333333332,39.543774037659745
45,20240223141714,21200,21250,21150,21250,10268,21245.0,21394.166666666668,21471.666666666668,47.93318681072146
46,20240223141711,21250,21250,21200,21200,32613,21242.5,21400.0,21474.583333333332,42.244208064211385
47,20240223141705,21250,21300,21200,21250,7017,21242.5,21406.666666666668,21477.916666666668,47.01420044750048
48,20240223141659,21250,21300,21200,21250,17038,21242.5,21413.333333333332,21480.833333333332,47.01420044750048
49,20240223141655,21250,21250,21200,21250,13258,21242.5,21420.0,21483.333333333332,47.01420044750048
50,20240223141647,21200,21250,21200,21250,11936,21242.5,21425.833333333332,21485.833333333332,47.014200447500485
51,20240223141636,21150,21250,21150,21200,28760,21242.5,21431.666666666668,21487.916666666668,42.15850684488059
52,20240223141632,21150,21200,21150,21150,14769,21250.0,21437.5,21490.833333333332,36.778648037334726
53,20240223141626,21200,21200,21150,21150,10342,21260.0,21445.0,21494.166666666668,36.77864803733473
54,20240223141618,21300,21300,21200,21200,11578,21272.5,21450.833333333332,21497.916666666668,39.98538467763829
55,20240223141608,21300,21300,21250,21300,6589,21285.0,21456.666666666668,21501.666666666668,47.710963600336775
56,20240223141557,21250,21300,21200,21250,25225,21290.0,21460.0,21504.166666666668,42.55816222396547
57,20240223141550,21250,21300,21250,21250,14908,21300.0,21465.0,21507.5,42.55816222396547
58,20240223141542,21300,21300,21250,21250,11123,21310.0,21469.166666666668,21510.833333333332,42.558162223965475
59,20240223141532,21350,21350,21250,21250,5020,21320.0,21473.333333333332,21514.166666666668,42.55816222396547
60,20240223141529,21300,21350,21250,21350,14409,21322.5,21477.5,21517.5,49.86481043514331
61,20240223141518,21300,21350,21250,21250,7042,21322.5,21480.833333333332,21520.0,40.35622866536797
62,20240223141514,21300,21350,21250,21350,10133,21330.0,21485.833333333332,21523.75,48.98265028089334
63,20240223141510,21200,21300,21200,21300,13931,21332.5,21489.166666666668,21526.666666666668,43.36161532566262
64,20240223141507,21200,21250,21200,21200,7755,21342.5,21492.5,21530.416666666668,28.790970526783624
65,20240223141503,21200,21250,21150,21200,17962,21355.0,21497.5,21535.0,28.790970526783624
66,20240223141459,21200,21250,21150,21200,52462,21367.5,21502.5,21539.583333333332,28.790970526783624
67,20240223141456,21250,21300,21200,21250,11643,21380.0,21508.333333333332,21544.583333333332,32.09650432400382
68,20240223141451,21250,21300,21250,21250,5767,21395.0,21512.5,21549.166666666668,32.09650432400382
69,20240223141448,21250,21300,21250,21250,21310,21410.0,21515.833333333332,21554.166666666668,32.09650432400382
70,20240223141446,21350,21350,21250,21250,32154,21425.0,21520.0,21559.583333333332,32.09650432400382
71,20240223141440,21350,21400,21350,21350,9660,21442.5,21524.166666666668,21565.0,38.70391785639552
72,20240223141432,21400,21400,21350,21350,7037,21457.5,21527.5,21569.583333333332,38.70391785639552
73,20240223141420,21400,21450,21350,21400,12224,21472.5,21530.833333333332,21573.75,42.473492659748445
74,20240223141404,21400,21450,21400,21450,6530,21482.5,21532.5,21577.083333333332,46.69666300810337
75,20240223141348,21400,21500,21400,21400,8398,21490.0,21532.5,21580.0,41.274636247124555
76,20240223141332,21450,21500,21400,21450,5041,21497.5,21534.166666666668,21583.333333333332,45.57985818502401
77,20240223141322,21450,21450,21400,21450,6270,21505.0,21533.333333333332,21586.666666666668,45.57985818502401
78,20240223141315,21350,21450,21300,21450,11047,21512.5,21531.666666666668,21589.583333333332,45.57985818502401
79,20240223141311,21350,21400,21300,21300,24404,21517.5,21530.833333333332,21592.083333333332,27.38739458328071
80,20240223141309,21350,21400,21350,21350,13901,21530.0,21532.5,21595.833333333332,30.548311801142745
81,20240223141301,21450,21450,21400,21400,14220,21545.0,21534.166666666668,21599.166666666668,34.21519181020798
82,20240223141252,21500,21500,21400,21400,8585,21557.5,21535.833333333332,21602.5,34.21519181020798
83,20240223141239,21450,21500,21450,21500,7258,21570.0,21537.5,21605.833333333332,43.14651580094342
84,20240223141216,21450,21500,21450,21450,11541,21575.0,21538.333333333332,21607.916666666668,35.305968038734946
85,20240223141159,21450,21500,21400,21450,10611,21582.5,21538.333333333332,21609.166666666668,35.305968038734946
86,20240223141149,21550,21550,21450,21450,54864,21590.0,21538.333333333332,21610.416666666668,35.305968038734946
87,20240223141134,21550,21600,21500,21550,4666,21597.5,21540.0,21611.25,45.31249119616423
88,20240223141131,21600,21600,21550,21550,2467,21602.5,21540.833333333332,21612.916666666668,45.31249119616424
89,20240223141121,21600,21600,21550,21550,7595,21607.5,21541.666666666668,21615.833333333332,45.31249119616424
90,20240223141056,21650,21650,21600,21600,2942,21610.0,21542.5,21619.166666666668,51.11173939153246
91,20240223141050,21650,21650,21600,21650,2644,21610.0,21543.333333333332,21622.083333333332,58.00517664449926
92,20240223141035,21600,21650,21550,21650,12687,21605.0,21543.333333333332,21624.166666666668,58.00517664449926
93,20240223141020,21600,21600,21500,21600,13670,21602.5,21543.333333333332,21626.25,52.478904860447415
94,20240223141000,21600,21650,21550,21600,5192,21597.5,21545.0,21628.333333333332,52.478904860447415
95,20240223140947,21650,21650,21550,21550,5050,21595.0,21546.666666666668,21630.416666666668,46.39673795234094
96,20240223140934,21600,21650,21550,21600,6497,21592.5,21549.166666666668,21632.916666666668,52.654559820211425
97,20240223140924,21550,21600,21500,21600,13638,21590.0,21550.833333333332,21635.0,52.65455982021141
98,20240223140916,21550,21550,21550,21550,6377,21585.0,21552.5,21637.083333333332,46.42384417581342
99,20240223140916,21650,21700,21550,21550,22538,21582.5,21555.0,21640.0,46.42384417581342
100,20240223140913,21650,21700,21600,21650,5903,21580.0,21556.666666666668,21642.5,60.05243787644387
101,20240223140908,21650,21650,21600,21650,6530,21575.0,21555.0,21644.166666666668,60.052437876443875
102,20240223140903,21650,21650,21600,21650,3324,21570.0,21553.333333333332,21645.833333333332,60.052437876443875
103,20240223140847,21600,21650,21550,21600,4711,21565.0,21550.833333333332,21647.916666666668,54.732418820476845
104,20240223140841,21600,21650,21550,21600,9424,21560.0,21550.0,21650.833333333332,54.732418820476845
105,20240223140838,21600,21600,21600,21600,2866,21555.0,21549.166666666668,21653.75,54.732418820476845
106,20240223140838,21650,21650,21600,21600,9287,21550.0,21549.166666666668,21657.083333333332,54.73241882047685
107,20240223140832,21650,21650,21600,21650,2907,21547.5,21549.166666666668,21660.0,60.747055608380734
108,20240223140824,21600,21650,21550,21650,21542,21540.0,21548.333333333332,21662.5,60.747055608380734
109,20240223140810,21600,21600,21550,21600,8384,21530.0,21546.666666666668,21665.0,56.63838999838894
110,20240223140754,21500,21600,21500,21600,5113,21525.0,21545.833333333332,21668.333333333332,56.63838999838894
111,20240223140735,21600,21600,21500,21550,16210,21520.0,21544.166666666668,21671.25,52.336654389304975
112,20240223140718,21550,21600,21500,21600,9670,21520.0,21544.166666666668,21675.0,57.64710177035854
113,20240223140700,21500,21550,21500,21500,5257,21517.5,21543.333333333332,21678.333333333332,47.81305304680288
114,20240223140639,21500,21550,21500,21550,10665,21517.5,21545.0,21681.666666666668,53.590296988629625
115,20240223140615,21550,21550,21500,21500,8055,21512.5,21546.666666666668,21684.583333333332,47.7250976528051
116,20240223140556,21500,21550,21450,21550,9070,21512.5,21548.333333333332,21688.333333333332,54.070343154670866
117,20240223140536,21500,21550,21450,21500,8422,21505.0,21550.0,21690.416666666668,47.601344439629095
118,20240223140525,21550,21550,21450,21500,22085,21497.5,21552.5,21693.333333333332,47.601344439629095
119,20240223140506,21550,21550,21500,21500,10497,21492.5,21555.0,21695.416666666668,47.601344439629095
120,20240223140455,21550,21600,21550,21550,26645,21487.5,21557.5,21697.083333333332,53.651580728367115
121,20240223140447,21550,21600,21500,21550,7603,21482.5,21559.166666666668,21699.166666666668,53.651580728367115
122,20240223140434,21500,21600,21500,21550,9844,21480.0,21561.666666666668,21701.666666666668,53.651580728367115
123,20240223140422,21500,21550,21450,21500,24922,21477.5,21564.166666666668,21704.583333333332,48.40055565647508
124,20240223140405,21500,21500,21500,21500,3568,21480.0,21568.333333333332,21707.916666666668,48.40055565647508
125,20240223140405,21500,21550,21500,21500,8024,21477.5,21572.5,21711.666666666668,48.40055565647508
126,20240223140353,21500,21550,21450,21550,10687,21475.0,21576.666666666668,21715.416666666668,53.228953443805445
127,20240223140343,21500,21500,21450,21500,12870,21475.0,21580.833333333332,21718.75,48.45407465097451
128,20240223140337,21500,21550,21450,21450,17755,21480.0,21585.833333333332,21722.916666666668,43.05586728613841
129,20240223140323,21550,21550,21500,21500,8419,21487.5,21592.5,21727.083333333332,47.693894898584865
130,20240223140309,21500,21600,21500,21500,5670,21492.5,21599.166666666668,21730.833333333332,47.693894898584865
131,20240223140302,21550,21600,21500,21550,7590,21500.0,21605.833333333332,21734.583333333332,52.577388616516174
132,20240223140255,21500,21550,21500,21550,16721,21505.0,21611.666666666668,21737.916666666668,52.577388616516174
133,20240223140245,21450,21550,21450,21500,16650,21510.0,21616.666666666668,21741.25,47.98513398958845
134,20240223140240,21450,21550,21450,21450,3907,21520.0,21621.666666666668,21745.0,42.84583744950347
135,20240223140234,21500,21500,21400,21500,18371,21532.5,21627.5,21749.166666666668,47.17389740337224
136,20240223140232,21350,21500,21350,21400,10495,21542.5,21632.5,21752.916666666668,34.97535519717506
137,20240223140230,21400,21450,21350,21350,28890,21557.5,21640.0,21757.5,27.166731716780134
138,20240223140226,21400,21500,21400,21400,6721,21575.0,21647.5,21762.5,30.576276573584494
139,20240223140221,21450,21500,21400,21400,7617,21590.0,21653.333333333332,21767.5,30.576276573584494
140,20240223140219,21500,21550,21450,21450,18922,21602.5,21659.166666666668,21771.666666666668,34.286622036379015
141,20240223140208,21500,21550,21450,21500,8684,21607.5,21664.166666666668,21775.416666666668,38.640630518149784
142,20240223140201,21500,21550,21500,21500,13303,21610.0,21669.166666666668,21778.75,38.64063051814978
143,20240223140152,21500,21550,21450,21550,7812,21610.0,21674.166666666668,21782.083333333332,43.39182883913076
144,20240223140145,21450,21550,21450,21450,18521,21610.0,21677.5,21785.416666666668,26.6399318987184
145,20240223140140,21550,21550,21450,21450,22743,21615.0,21680.0,21789.166666666668,26.6399318987184
146,20240223140134,21600,21600,21550,21550,18423,21622.5,21682.5,21792.916666666668,35.76606117386791
147,20240223140122,21600,21650,21600,21600,6736,21625.0,21682.5,21796.666666666668,42.5306396895895
148,20240223140115,21600,21650,21550,21600,10035,21625.0,21685.0,21799.583333333332,42.5306396895895
149,20240223140101,21600,21650,21550,21600,25961,21622.5,21690.0,21802.916666666668,42.5306396895895
150,20240223140052,21600,21650,21600,21650,7731,21620.0,21695.833333333332,21805.833333333332,50.12044210300656
151,20240223140041,21650,21650,21600,21650,5839,21612.5,21700.833333333332,21808.333333333332,50.12044210300656
152,20240223140026,21700,21700,21650,21650,20177,21607.5,21705.0,21810.833333333332,50.12044210300656
153,20240223140016,21700,21750,21650,21700,17906,21602.5,21709.166666666668,21813.75,58.475477224350975
154,20240223140012,21700,21700,21650,21700,13744,21597.5,21711.666666666668,21816.25,58.475477224350975
155,20240223135958,21700,21700,21650,21700,4699,21595.0,21714.166666666668,21818.75,58.475477224350975
156,20240223135949,21650,21700,21650,21700,3258,21590.0,21716.666666666668,21821.666666666668,58.475477224350975
157,20240223135938,21700,21750,21650,21700,6477,21587.5,21719.166666666668,21825.0,58.475477224350975
158,20240223135933,21650,21700,21600,21700,13952,21585.0,21721.666666666668,21828.333333333332,58.475477224350975
159,20240223135927,21550,21650,21550,21650,28010,21582.5,21725.0,21830.833333333332,53.50713381049946
160,20240223135921,21600,21600,21550,21550,9945,21582.5,21728.333333333332,21833.75,40.22484261167423
161,20240223135914,21500,21600,21500,21550,13784,21587.5,21733.333333333332,21837.083333333332,40.224842611674234
162,20240223135907,21550,21600,21500,21500,10254,21595.0,21738.333333333332,21840.833333333332,31.82849971203909
163,20240223135900,21600,21600,21550,21550,5525,21605.0,21745.0,21845.416666666668,36.60266514036796
164,20240223135852,21550,21650,21550,21550,3579,21615.0,21751.666666666668,21849.166666666668,36.60266514036796
165,20240223135846,21600,21650,21550,21600,6388,21625.0,21758.333333333332,21852.916666666668,42.03983544478926
166,20240223135841,21600,21650,21550,21600,11806,21632.5,21765.0,21856.666666666668,42.03983544478927
167,20240223135837,21550,21600,21550,21600,19843,21642.5,21770.833333333332,21860.416666666668,42.03983544478927
168,20240223135834,21550,21600,21500,21550,16652,21652.5,21776.666666666668,21865.0,34.21586204056693
169,20240223135832,21550,21550,21500,21550,22028,21667.5,21783.333333333332,21870.0,34.21586204056693
170,20240223135828,21600,21600,21500,21500,23807,21685.0,21790.833333333332,21875.0,25.550421824234405
171,20240223135827,21600,21600,21550,21550,18890,21705.0,21798.333333333332,21880.0,29.111199509269355
172,20240223135824,21600,21600,21550,21550,4990,21722.5,21805.833333333332,21884.583333333332,29.111199509269355
173,20240223135817,21600,21650,21550,21600,10151,21737.5,21813.333333333332,21889.583333333332,33.08710641057202
174,20240223135812,21650,21650,21600,21650,11065,21747.5,21818.333333333332,21894.166666666668,37.89269916911972
175,20240223135806,21650,21650,21600,21600,20170,21755.0,21822.5,21898.333333333332,28.210747141949298
176,20240223135759,21650,21700,21650,21650,13147,21765.0,21828.333333333332,21903.333333333332,32.98559978207457
177,20240223135753,21650,21700,21600,21650,22540,21775.0,21830.833333333332,21907.5,32.98559978207457
178,20240223135748,21650,21700,21650,21650,18076,21782.5,21834.166666666668,21911.666666666668,32.98559978207457
179,20240223135743,21650,21700,21650,21650,8545,21787.5,21835.833333333332,21915.416666666668,32.98559978207457
180,20240223135733,21700,21750,21650,21650,17289,21792.5,21836.666666666668,21919.583333333332,32.98559978207457
181,20240223135724,21700,21750,21700,21700,7427,21797.5,21839.166666666668,21924.166666666668,37.349863513842
182,20240223135716,21750,21750,21700,21700,9389,21802.5,21841.666666666668,21928.75,37.349863513842
183,20240223135703,21750,21800,21750,21750,7103,21807.5,21845.0,21933.333333333332,42.15950541413497
184,20240223135644,21800,21800,21750,21750,4060,21807.5,21847.5,21937.916666666668,42.15950541413496
185,20240223135622,21800,21850,21750,21750,5241,21800.0,21850.833333333332,21942.5,42.15950541413495
186,20240223135604,21800,21850,21750,21800,6883,21792.5,21854.166666666668,21947.083333333332,47.00594074348415
187,20240223135549,21850,21900,21800,21800,8561,21780.0,21856.666666666668,21951.25,47.005940743484146
188,20240223135544,21900,21900,21850,21850,3499,21777.5,21860.0,21955.416666666668,52.17775523778749
189,20240223135533,21900,21950,21850,21900,10012,21780.0,21861.666666666668,21959.166666666668,58.11513393385793
190,20240223135525,21900,21900,21850,21900,14005,21782.5,21862.5,21962.5,58.11513393385792
191,20240223135518,21900,21900,21850,21900,2398,21785.0,21863.333333333332,21965.416666666668,58.11513393385792
192,20240223135507,21800,21900,21750,21850,17368,21785.0,21864.166666666668,21967.916666666668,53.9165770842021
193,20240223135500,21850,21850,21800,21800,6709,21787.5,21865.833333333332,21970.833333333332,49.18687089012213
194,20240223135450,21850,21850,21800,21800,5133,21790.0,21868.333333333332,21974.583333333332,49.18687089012212
195,20240223135436,21800,21850,21800,21800,3467,21792.5,21870.833333333332,21978.333333333332,49.186870890122115
196,20240223135423,21800,21850,21800,21850,10520,21795.0,21873.333333333332,21982.5,53.59063764360269
197,20240223135422,21800,21800,21750,21800,4850,21795.0,21875.0,21985.416666666668,49.38248747815352
198,20240223135413,21750,21800,21700,21750,5701,21797.5,21877.5,21988.75,44.728769305530065
199,20240223135406,21800,21800,21750,21750,7459,21805.0,21881.666666666668,21992.916666666668,44.728769305530065
200,20240223135358,21850,21850,21700,21750,3457,21810.0,21884.166666666668,21997.083333333332,44.728769305530065
201,20240223135352,21800,21850,21800,21800,5807,21815.0,21886.666666666668,22001.25,48.2829457882546
202,20240223135349,21650,21850,21650,21800,17519,21817.5,21888.333333333332,22004.583333333332,48.282945788254594
203,20240223135346,21600,21750,21600,21750,15824,21822.5,21890.0,22007.916666666668,44.47894702252057
204,20240223135343,21550,21700,21550,21600,17013,21832.5,21893.333333333332,22012.083333333332,30.170931286517416
205,20240223135342,21550,21600,21550,21600,17318,21850.0,21898.333333333332,22017.5,30.1709312865174
206,20240223135342,21750,21800,21550,21550,71631,21870.0,21903.333333333332,22023.75,24.5850939037241
207,20240223135338,21900,21900,21750,21750,31562,21890.0,21910.833333333332,22030.0,34.977500080641406
208,20240223135318,22000,22000,21850,21900,10366,21900.0,21914.166666666668,22035.0,49.570478112843595
209,20240223135302,21950,22000,21950,21950,2133,21902.5,21915.833333333332,22037.916666666668,56.92106939293231
210,20240223135252,21850,21950,21850,21950,5636,21905.0,21915.833333333332,22039.583333333332,56.92106939293231
211,20240223135240,21850,21900,21850,21900,4127,21905.0,21915.833333333332,22042.083333333332,50.605568649827894
212,20240223135224,21850,21900,21800,21900,10667,21910.0,21916.666666666668,22045.0,50.605568649827894
213,20240223135209,21850,21900,21850,21850,7694,21915.0,21918.333333333332,22048.333333333332,43.458257322523394
214,20240223135148,21850,21900,21850,21850,6862,21917.5,21920.833333333332,22052.083333333332,43.458257322523394
215,20240223135130,21850,21900,21850,21850,3718,21920.0,21923.333333333332,22055.833333333332,43.45825732252339
216,20240223135114,21900,21900,21850,21850,7191,21925.0,21926.666666666668,22059.166666666668,43.45825732252339
217,20240223135051,21900,21900,21850,21850,6132,21922.5,21930.833333333332,22062.5,43.45825732252339
218,20240223135033,21850,21900,21800,21900,8936,21922.5,21935.0,22065.833333333332,48.28128942959638
219,20240223135016,21900,21900,21850,21850,10408,21915.0,21936.666666666668,22069.166666666668,42.339129183251465
220,20240223135005,21850,21900,21850,21850,4992,21907.5,21939.166666666668,22072.916666666668,42.33912918325147
221,20240223134955,21950,21950,21850,21850,10242,21905.0,21940.833333333332,22077.083333333332,42.33912918325147
222,20240223134942,21950,21950,21900,21900,8975,21905.0,21943.333333333332,22082.083333333332,46.62850514321446
223,20240223134923,21950,22000,21900,21950,6552,21905.0,21945.833333333332,22086.666666666668,51.47051934700525
224,20240223134909,22000,22050,21900,21950,8799,21902.5,21946.666666666668,22090.833333333332,51.47051934700525
225,20240223134908,22000,22050,21950,22000,23161,21902.5,21947.5,22095.0,56.53228122150597
226,20240223134858,21950,21950,21850,21950,17473,21900.0,21948.333333333332,22098.75,52.16396962415801
227,20240223134849,22000,22000,21950,21950,4557,21900.0,21950.0,22102.916666666668,52.16396962415801
228,20240223134840,22000,22000,21950,21950,4440,21902.5,21953.333333333332,22107.916666666668,52.16396962415801
229,20240223134830,22000,22000,21950,22000,5265,21902.5,21956.666666666668,22112.916666666668,56.72847610572205
230,20240223134821,22000,22000,21950,21950,3849,21900.0,21959.166666666668,22117.5,52.90159747845741
231,20240223134815,22000,22000,21950,22000,9001,21900.0,21961.666666666668,22122.5,57.634651797800096
232,20240223134812,21900,22000,21900,22000,9414,21897.5,21963.333333333332,22127.5,57.634651797800096
233,20240223134806,21900,21950,21850,21900,20152,21895.0,21965.833333333332,22132.5,49.90567802121539
234,20240223134802,21950,21950,21850,21900,6254,21897.5,21970.0,22137.5,49.90567802121539
235,20240223134755,21800,21950,21800,21950,11246,21900.0,21974.166666666668,22142.916666666668,54.165957772373126
236,20240223134750,21850,21900,21800,21800,10896,21900.0,21978.333333333332,22147.5,39.865565087347285
237,20240223134748,21800,21850,21750,21850,7499,21907.5,21984.166666666668,22153.75,44.127026150633505
238,20240223134745,21700,21800,21700,21750,11480,21912.5,21989.166666666668,22160.0,30.287684909655326
239,20240223134744,21800,21850,21700,21700,22717,21925.0,21995.0,22166.666666666668,21.228996306521083
240,20240223134743,21850,21900,21800,21800,20426,21935.0,22002.5,22173.75,27.981649588205528
241,20240223134741,21900,21900,21850,21850,19103,21940.0,22009.166666666668,22179.583333333332,32.83009421227122
242,20240223134731,21950,21950,21900,21900,13921,21942.5,22015.833333333332,22184.166666666668,39.12516511565294
