,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223145943,536,536,536,536,6293,534.5,529.7666666666667,517.2916666666666,57.32132966553828
1,20240223145834,536,536,536,536,40675,534.5,529.2833333333333,517.1166666666667,57.321329665538286
2,20240223144700,536,536,536,536,53544,534.5,528.8333333333334,516.9416666666667,57.321329665538286
3,20240223144127,536,536,536,536,58652,534.5,528.3333333333334,516.7583333333333,57.321329665538286
4,20240223143454,536,536,536,536,73524,534.5,527.85,516.55,57.321329665538286
5,20240223143118,536,536,536,536,44371,534.5,527.3333333333334,516.3833333333333,57.32132966553829
6,20240223142753,536,536,536,536,87760,534.3,526.8166666666667,516.2166666666667,57.32132966553829
7,20240223142553,536,536,536,536,88419,534.0,526.3166666666667,516.0666666666667,57.321329665538286
8,20240223142454,532,536,532,536,357614,533.7,525.8333333333334,515.9333333333333,57.32132966553829
9,20240223142440,536,536,530,532,1188144,533.4,525.4,515.8416666666667,49.9265701942317
10,20240223142434,536,536,536,536,126234,533.4,525.0833333333334,515.7416666666667,59.49941936227757
11,20240223142411,536,536,536,536,108567,533.1,524.6333333333333,515.6083333333333,59.49941936227758
12,20240223142359,530,536,529,536,217435,533.05,524.1666666666666,515.4666666666667,59.49941936227758
13,20240223142352,530,530,528,530,36113,533.05,523.6833333333333,515.3083333333333,47.38305512175815
14,20240223142344,528,531,525,530,70822,533.25,523.25,515.1666666666666,47.383055121758154
15,20240223142336,530,530,522,528,208894,533.35,522.9,514.9833333333333,42.433199368659146
16,20240223142331,536,536,530,530,36337,533.45,522.6,514.8333333333334,46.49469135773004
17,20240223142331,536,536,536,536,89916,533.35,522.2,514.675,63.399073704740715
18,20240223142331,536,536,536,536,115637,533.0,521.6833333333333,514.4833333333333,63.39907370474071
19,20240223142331,536,536,536,536,107116,532.7,521.0833333333334,514.275,63.39907370474071
20,20240223142331,536,536,536,536,480099,532.45,520.5,514.0916666666667,63.39907370474071
21,20240223142330,536,536,536,536,53889,532.0,519.8666666666667,513.9416666666667,63.39907370474071
22,20240223142301,536,536,536,536,91499,531.4,519.2,513.7666666666667,63.39907370474071
23,20240223142244,536,536,536,536,203172,531.0,518.5666666666667,513.6,63.39907370474071
24,20240223142227,532,536,531,536,1193913,530.75,517.9666666666667,513.4416666666667,63.3990737047407
