,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223134120,22800,22850,22600,22600,2978,23877.5,22909.166666666668,22715.416666666668,36.03865770801374
1,20240223134106,23050,23050,22750,22750,2313,23997.5,22903.333333333332,22714.583333333332,37.9448872010975
2,20240223134054,23300,23400,23100,23100,1967,24032.5,22894.166666666668,22712.5,42.856388330625855
3,20240223134018,23250,23400,23100,23300,2069,23995.0,22880.0,22707.5,46.01688601507441
4,20240223133949,23450,23450,23200,23250,2701,23940.0,22862.5,22701.25,45.07661614544694
5,20240223133930,23400,23500,23300,23400,2434,23892.5,22846.666666666668,22695.833333333332,47.37532161546191
6,20240223133911,23750,23900,23400,23400,2062,23827.5,22828.333333333332,22688.75,47.37532161546191
7,20240223133901,23700,24250,23700,23750,1960,23765.0,22815.0,22681.666666666668,52.79164569422796
8,20240223133843,23650,23950,23550,23900,1523,23690.0,22794.166666666668,22671.666666666668,55.30804349937125
9,20240223133827,23700,24000,23500,23800,1362,23602.5,22769.166666666668,22660.833333333332,53.94918100163315
10,20240223133819,24300,24500,23750,23750,2834,23525.0,22747.5,22652.5,53.28978958396766
11,20240223133811,24600,24600,23950,24250,2096,23450.0,22725.833333333332,22645.0,61.46174817650572
12,20240223133804,24600,24600,24100,24550,2153,23352.5,22697.5,22632.083333333332,67.20344498015413
13,20240223133758,23950,24750,23950,24600,2487,23247.5,22665.0,22617.083333333332,68.18930597206888
14,20240223133746,24050,24350,23600,24300,2062,23137.5,22630.0,22602.083333333332,65.35795125422304
15,20240223133745,23950,24400,23000,24050,2210,23040.0,22600.0,22589.583333333332,62.79553125205612
16,20240223133742,24800,24800,24000,24050,1917,22965.0,22575.833333333332,22579.583333333332,62.79553125205612
17,20240223133740,24600,25100,24400,24700,4457,22890.0,22554.166666666668,22570.0,75.2786310072582
18,20240223133739,25100,25200,24600,24900,2274,22772.5,22525.833333333332,22553.75,79.81169878499149
19,20240223133738,25000,25200,24800,25150,2068,22645.0,22491.666666666668,22535.833333333332,85.8093386496418
20,20240223133512,23500,25100,23500,25000,15034,22510.0,22459.166666666668,22515.833333333332,85.18924453687436
21,20240223133510,22400,23450,22400,23450,4741,22375.0,22430.833333333332,22496.25,74.4955959685285
22,20240223123629,22150,22350,21900,22350,3325,22317.5,22426.666666666668,22490.416666666668,51.34598628976746
23,20240223100613,22250,22300,22000,22200,4005,22315.0,22455.0,22494.166666666668,45.02791383165017
24,20240223090030,22050,22300,22050,22300,1444,22327.5,22472.5,22499.166666666668,48.96402245586895
25,20240222124427,22150,22200,22100,22100,2286,22332.5,22490.833333333332,22502.916666666668,39.07302263423953
26,20240222095632,22250,22350,22150,22150,1152,22350.0,22511.666666666668,22507.916666666668,40.913745117358985
27,20240222090106,22300,22400,22250,22250,657,22365.0,22527.5,22510.833333333332,44.83647181188699
