,체결시간,시가,고가,저가,현재가,거래량,20이평,60이평,120이평,RSI14
0,20240223145948,340,340,337,337,18011,343.55,344.96666666666664,333.0833333333333,42.6316957272208
1,20240223145807,341,344,338,340,69741,344.15,345.1333333333333,332.9166666666667,46.147237216633364
2,20240223145115,345,346,338,341,41229,344.35,345.2,332.71666666666664,47.35596462358302
3,20240223144703,344,347,343,346,74825,344.5,345.2,332.4916666666667,53.91220863937085
4,20240223144224,343,346,343,344,90753,344.45,345.0833333333333,332.23333333333335,51.41376852297139
5,20240223143614,334,344,333,343,82261,344.4,344.96666666666664,332.0083333333333,50.15932152940125
6,20240223143119,341,344,335,335,85392,344.2,344.8833333333333,331.775,38.331398035880994
7,20240223142759,342,345,339,341,35806,344.45,344.98333333333335,331.6166666666667,45.920863458508
8,20240223142150,341,346,340,342,54175,344.1,344.96666666666664,331.4166666666667,47.37246209157791
9,20240223141800,344,344,333,341,104726,343.95,344.8333333333333,331.21666666666664,45.78097347201307
10,20240223141437,348,349,340,342,46532,343.65,344.6333333333333,331.05,47.103671045013265
11,20240223140904,349,351,348,349,63370,343.25,344.4,330.8833333333333,57.994955770275624
12,20240223140812,343,349,343,349,55046,342.6,344.01666666666665,330.65,57.994955770275624
13,20240223140449,342,345,339,344,73747,342.0,343.7,330.43333333333334,51.01991990814811
14,20240223135627,346,346,338,343,79815,341.65,343.48333333333335,330.275,49.46139569100186
15,20240223135043,345,348,343,346,49062,341.55,343.23333333333335,330.0833333333333,54.27208296074208
16,20240223134524,347,349,343,345,83433,341.3,342.8833333333333,329.8666666666667,52.85272675547149
17,20240223134236,350,350,344,347,44371,340.65,342.5,329.6333333333333,56.08574208929265
18,20240223134032,347,350,346,349,87700,340.15,342.0833333333333,329.40833333333336,59.46331555234241
19,20240223133811,349,349,347,347,24227,339.55,341.68333333333334,329.15,57.062232924128814
20,20240223133634,344,349,343,349,57447,339.05,341.31666666666666,328.9,60.38340839364295
21,20240223133529,345,345,340,344,55242,338.8,340.98333333333335,328.65,54.19446773315648
22,20240223133100,345,347,341,344,93734,338.95,340.7,328.43333333333334,54.19446773315648
23,20240223132719,344,345,336,345,118158,339.25,340.3833333333333,328.2083333333333,55.694895996906894
24,20240223132306,339,343,338,343,65043,339.5,339.95,327.95,53.293388455211065
25,20240223132143,340,342,337,339,26684,339.7,339.53333333333336,327.7,48.0654310816418
26,20240223131945,335,341,331,340,90923,340.35,339.1166666666667,327.48333333333335,49.34769030706306
27,20240223131806,339,339,331,334,71616,340.95,338.6666666666667,327.275,40.50486580087139
28,20240223131701,336,340,335,339,31406,342.05,338.35,327.125,46.83135122609622
29,20240223131605,334,335,331,335,54948,343.0,337.95,326.94166666666666,39.85260437237474
30,20240223131531,336,337,333,334,39339,344.2,337.6166666666667,326.7916666666667,37.962295077493586
31,20240223131332,336,341,336,336,69326,345.25,337.25,326.65,40.31534841926499
32,20240223131145,337,340,335,337,56673,346.35,336.8833333333333,326.5,41.509932321494574
33,20240223131115,341,346,337,337,125367,347.4,336.51666666666665,326.3333333333333,41.509932321494574
34,20240223131044,340,342,337,341,54692,348.3,336.1666666666667,326.14166666666665,46.234996288382185
